Emisi Budidaya Padi,Emisi Tanah Organik Yang Dikeringkan (Co2),Emisi Pembuatan Pestisida,Emisi Transportasi Makanan,Emisi Ritel Makanan,Emisi Penggunaan Listrik Di Pertanian,Emisi Kemasan Makanan,Emisi Sistem Agrifood Pembuangan Limbah,Emisi Pengolahan Makanan,Emisi Manufaktur Pupuk,Emisi Pupuk Kandang Di Padang Rumput,Emisi Kebakaran Di Tanah Organik,Populasi Pedesaan,Populasi Perkotaan,Total Populasi - Pria,Total Populasi - Wanita,Emisi Total,Peningkatan Suhu Rata - Rata ° C,Tahun,lat,lon
246.40727646443952,0.0,5.0,137.1505,140.693,74.0376,54.0701,259.2521,110.4071,2624.4117904068994,100.499,0.0,299901.0,660381.0,486510.0,478320.0,4782.291266871339,1.1268333333333334,2001,34.9174159,32.889902651331866
248.06149701135485,0.0,3.0,136.8079,150.7748,78.1945,54.1402,263.4503,120.1812,2624.4117904068994,106.0163,0.0,305847.0,671119.0,494964.0,487231.0,4874.329287418253,0.7546666666666666,2002,34.9174159,32.889902651331866
248.06149701135485,0.0,3.0,145.4428,174.8281,96.4233,64.3008,265.8292,146.9536,2624.4117904068994,98.8339,0.0,312451.0,681112.0,503815.0,496534.0,4993.513287418255,0.6890833333333334,2003,34.9174159,32.889902651331866
246.40727646443952,0.0,3.0,153.8449,170.2869,92.5357,66.3799,267.2756,144.3334,2625.614187564883,96.1657,0.0,319186.0,691224.0,512738.00000000006,505947.0,5060.565264029322,0.513,2004,34.9174159,32.889902651331866
246.40727646443952,0.0,4.0,157.6842,183.1893,97.6959,51.5578,268.5583,155.1804,3545.5087264694225,88.8968,0.0,326096.0,701562.0,521680.0,515381.0,5994.377202933863,0.4954166666666666,2005,34.9174159,32.889902651331866
246.40727646443952,0.0,8.0,157.6006,184.4023,100.1301,50.5078,269.3967,158.8829,2936.3795406202566,89.5318,0.0,333253.0,712256.0,530622.0,524816.0,5457.009917084695,0.4670833333333333,2006,34.9174159,32.889902651331866
246.40727646443952,0.0,15.0,168.5295,194.3841,107.5575,52.3855,272.2598,172.9719,1329.192455165135,87.7163,0.0,340577.0,723135.0,539584.0,534289.0,3930.1272316295754,0.8916666666666666,2007,34.9174159,32.889902651331866
246.40727646443952,0.0,13.0,176.1503,206.7303,122.7115,54.0689,276.8361,186.9802,791.3204664707087,86.3439,0.0,347846.0,733717.0,548572.0,543817.0,3476.845742935148,1.05775,2008,34.9174159,32.889902651331866
246.40727646443952,0.0,21.0,177.2637,211.808,110.9236,45.4589,275.3985,187.152,585.714098213133,84.227,0.0,354733.0,743343.0,557572.0,553403.0,3137.900374677572,1.0811666666666666,2009,34.9174159,32.889902651331866
246.40727646443952,0.0,18.0,180.4306,214.1089,110.9408,39.8632,276.3162,185.4704,479.5700147286123,88.9818,0.0,361031.0,751576.0,566592.0,563093.0,2937.827991193052,2.107583333333334,2010,34.9174159,32.889902651331866
246.40727646443952,0.0,33.0,175.0889,211.5193,103.4491,32.3127,278.3794,189.3757,479.5700147286123,90.0884,0.0,366624.0,758211.0,574033.0,571053.0,2913.957291193052,0.4898333333333333,2011,34.9174159,32.889902651331866
246.40727646443952,0.0,30.0,162.2676,194.2451,96.5828,28.302,278.8121,194.3532,479.5700147286123,88.378,0.0,371602.0,763460.0,579665.0,576891.0,2825.012991193052,1.0666666666666669,2012,34.9174159,32.889902651331866
246.40727646443952,0.0,27.0,146.7611,158.7511,93.1524,23.0424,278.6166,158.7759,479.5700147286123,82.3762,0.0,375923.0,767973.0,584829.0,582139.0,2923.8696911930524,1.0679166666666666,2013,34.9174159,32.889902651331866
246.40727646443952,0.0,27.0,141.0,163.8531,99.2049,24.444,279.8161,155.2801,479.5700147286123,85.3149,0.0,379900.0,772409.0,589809.0,587186.0,3150.750591193052,1.309583333333333,2014,34.9174159,32.889902651331866
926.3422784724488,280.3963,92.0,593.8016,1475.0309,1389.9388,966.0299,1243.2022,2129.5889,4.549,304.3294,0.0,2599961.0,7759011.0,5012029.0,5306888.0,15349.932478472449,0.4903333333333333,1993,49.7439047,15.3381061
926.3422784724488,280.2437,84.0,648.1824,1475.4785,1260.2141,1187.3018,1302.6135,2418.399,6.3994,261.8771,0.0,2613909.0,7747333.0,5015353.0,5305949.0,16859.55297847245,1.7896666666666663,1994,49.7439047,15.3381061
926.3422784724488,279.6144,94.0,554.1403,1506.2995,1280.7947,1229.3956,1388.5585,2455.9861,8.1405,245.6881,0.0,2626627.0,7731829.0,5012565.0,5299136.0,17899.92447847245,0.7272500000000001,1995,49.7439047,15.3381061
926.3422784724488,278.5743,72.0,802.0808,1451.2603,1254.3415,1248.0879,1531.4458,2538.7907,10.0195,238.6546,0.0,2638101.0,7712469.0,5006368.0,5289283.0,17091.308278472447,-0.7404166666666666,1996,49.7439047,15.3381061
926.3422784724488,280.6481,67.0,823.9536,1477.3918,976.3375,1208.6799,1476.2474,2574.1596,11.998,222.5543,0.0,2648516.0,7690077.0,4999755.0,5279290.0,15966.643578472444,0.5666666666666667,1997,49.7439047,15.3381061
926.3422784724488,280.1051,66.0,840.4992,1596.0117,1015.3512,1131.053,1499.3352,2617.1728,13.9531,202.6318,0.0,2658157.0,7665331.0,4993837.0,5269995.0,15923.741778472446,1.0480833333333333,1998,49.7439047,15.3381061
926.3422784724488,279.7139,35.0,930.4793,1676.3462,921.4589,1037.1475,1504.2488,2992.6065,16.0611,197.6471,0.0,2667354.0,7639291.0,4988310.0,5260837.0,15812.66427847245,1.2504166666666665,1999,49.7439047,15.3381061
910.8123984016376,277.1489,79.0,948.8838,1813.5122,861.6251,1052.0165,1528.8089,2905.6692,17.8847,188.3909,0.0,2676516.0,7613078.0,4982884.0,5251826.0,16003.03189840164,2.0243333333333333,2000,49.7439047,15.3381061
910.8123984016376,275.596,50.0,1009.698,1926.2564,838.7423,1097.1953,1551.0435,3128.2912,19.8569,188.9318,0.0,2683121.0,7588083.0,4983413.0,5246864.0,19047.59259840163,0.8475833333333335,2001,49.7439047,15.3381061
886.0463687567221,273.0355,27.0,1060.8036,1806.0898,779.421,987.2055,1579.5569,2947.0645,21.9451,180.1956,0.0,2685263.0,7567176.0,4991124.0,5247046.0,17573.602268756724,1.6319166666666665,2002,49.7439047,15.3381061
878.0258459333827,267.7737,27.0,1197.6245,1979.5834,680.5438,962.79,1584.6365,2987.4598,24.1964,175.1563,0.0,2688862.0,7550415.0,4999838.0,5248199.0,17448.382645933376,1.2553333333333334,2003,49.7439047,15.3381061
867.5739123912294,265.1414,5.0,1249.2896,2021.5133,667.1725,998.8957,1586.3455,2935.6944,25.3064,170.6572,0.0,2695998.0,7543538.0,5009974.0,5251025.0,18197.823412391223,0.8033333333333333,2004,49.7439047,15.3381061
827.34911053453,264.9401,72.0,1342.5396,1867.3957,643.0993,1018.9587,1606.1448,2696.6068,27.0354,169.4311,0.0,2707979.0,7550197.0,5023250.0,5256863.0,17822.83141053453,0.6777500000000001,2005,49.7439047,15.3381061
827.34911053453,264.6926,43.0,1387.2125,1957.5283,761.7457,1015.0468,1611.8837,2684.2563,29.8783,167.8567,0.0,2725691.0,7572597.0,5039534.0,5265281.0,18059.09911053453,1.2541666666666669,2006,49.7439047,15.3381061
827.34911053453,264.8639,190.0,1475.4793,2130.6631,655.7065,1020.5366,1618.8992,2736.3037,30.5973,171.1295,0.0,2748296.0,7608290.0,5059731.0,5278098.0,18689.682910534528,1.9301666666666664,2007,49.7439047,15.3381061
813.9562652710645,264.2256,176.0,1498.0147,2274.8314,648.9936,997.8201,1630.435,2599.5444,60.7,173.8837,0.0,2773375.0,7650419.0,5083740.0,5294843.0,18668.590265271065,1.7504166666666665,2008,49.7439047,15.3381061
813.9562652710645,263.7317,147.0,1477.7157,2168.7627,557.4998,795.6424,1639.6035,2314.2609,42.0252,169.8549,0.0,2797430.0,7689415.0,5108998.0,5312512.0,23568.748365271054,1.3060833333333333,2009,49.7439047,15.3381061
813.9562652710645,263.7607,147.0,1422.2673,2345.9944,522.7759,734.6079,1644.4614,2267.9623,47.8152,169.7845,0.0,2817955.0,7718331.0,5134382.0,5330367.0,18731.970065271064,0.116,2010,49.7439047,15.3381061
813.9562652710645,263.8627,149.0,1436.9494,2349.8439,485.0578,709.0959,1649.7594,2287.8572,55.0207,170.2145,0.0,2834000.0,7734715.0,5152852.0,5343526.0,22357.420965271056,1.6069166666666668,2011,49.7439047,15.3381061
813.9562652710645,263.8627,148.0,1411.9799,2304.6548,442.7453,683.0966,1652.8154,2198.2701,53.9461,172.3893,0.0,2837581.0,7749174.0,5161409.0,5349655.0,21769.727465271066,1.35025,2012,49.7439047,15.3381061
813.9562652710645,263.857,136.0,1404.4711,2264.4774,396.9891,639.428,1660.7586,2106.1032,39.3601,172.7841,0.0,2829750.0,7764731.0,5163495.0,5351057.0,21459.939665271064,1.0245833333333334,2013,49.7439047,15.3381061
813.9562652710645,263.823,122.0,1465.6977,2272.717,453.806,640.432,1676.9097,2143.3495,38.6991,174.8218,0.0,2820933.0,7777593.0,5166006.0,5351176.0,22240.682765271067,2.49625,2014,49.7439047,15.3381061
926.3422784724488,349.458,262.3439383094553,1284.5107,2235.001,2252.7675,730.4703,1575.377,371.4058,1650.2951197562015,654.0107,0.0,4863528.0,10766095.0,7569161.0,7993336.0,16531.022936538113,1.1136666666666668,1990,48.257918,14.5007688
926.3422784724488,349.458,198.60673466476527,1115.6603,1957.52,2273.3025,583.8057,1781.6472,331.9292,1038.1867425486337,628.0107,0.0,4864958.0,10791027.0,7578221.0,8005366.0,12788.067755685848,-0.0267499999999999,1991,48.257918,14.5007688
926.3422784724488,349.458,140.8569159811984,1197.093,2091.3429,643.5802312699008,278.4083,1961.043,350.9679,861.5214385142641,553.0294,0.0,4891679.0,10790672.0,7592238.0,8020611.0,6479.603964237813,1.1638333333333335,1992,48.257918,14.5007688
2991.0384,120.0303,93.88598662123398,525.0325,0.7011,273.8338,137.0122,2798.1782647690216,432.438470538617,559.0273611588945,355.8172,0.0,8445194.0,11847860.0,10057190.0,10742334.0,25580.713983087768,1.294,1990,40.3736611,127.0870417
2931.2176,120.0303,73.57443302765421,466.6525,2.475,253.9351,161.1268,2819.337549677328,419.41256794101946,559.0273611588945,334.7274,0.0,8546319.0,12062831.0,10219138.0,10896396.0,25424.993311804898,0.6469999999999999,1991,40.3736611,127.0870417
2951.1579,120.0303,61.00271653611769,379.2762,4.914,217.6321,83.4755,2910.7868550024405,414.7942122700292,559.0273611588945,326.0678,0.0,8651524.0,12285880.0,10385047.0,11054944.0,25025.06614496748,0.7663333333333333,1992,40.3736611,127.0870417
2936.2027,120.0303,51.13413353426693,347.793,16.7677,181.1456,68.4785,3463.2165810375627,411.5623172238256,559.0273611588945,328.3548,0.0,8755951.0,12509883.0,10553790.0,11219227.0,25193.96559295454,0.4440833333333333,1993,40.3736611,127.0870417
2906.2923,120.0303,26.979939522668488,233.5197,41.0519,188.9577,49.838,3496.5325964893723,321.1047631218248,567.0066337868557,335.0179,0.0,8860053.0,12717929.0,10721512.0,11383712.0,25016.90483292072,1.42875,1994,40.3736611,127.0870417
2901.3072,120.0303,37.8578295145473,283.0513,73.2363,176.9107,34.908,4071.383384180987,318.37057645325785,567.0066337868557,289.011,0.0,8959537.0,12902762.0,10864896.0,11520640.0,25113.46682393565,0.672,1995,40.3736611,127.0870417
2891.3371,120.0303,26.023254470331565,228.1864,237.0054,175.572,13.2959,4758.630825447707,308.17396703404506,659.0364142426007,233.7447,0.0,9045032.0,13068516.0,10983578.0,11630769.0,25042.23566119468,0.3941666666666666,1996,40.3736611,127.0870417
3045.8741,120.0303,13.148013896248244,126.3149,262.2214,169.0882,13.2959,4961.734755805853,318.37057645325785,940.7210062756913,240.3643,0.0,9118285.0,13217353.0,11094390.0,11732983.0,24968.78155243105,0.9075,1997,40.3736611,127.0870417
2891.3371,120.0303,36.15562169347505,254.4106,113.4706,131.1423,12.0331,4963.306254967973,287.5513614024804,473.351353397953,287.8297,0.0,9182867.0,13354469.0,11196822.0,11826815.0,22455.847191461875,1.815416666666667,1998,40.3736611,127.0870417
2891.3371,120.0303,12.098395812915005,99.1835,124.5753,159.1947,6.6293,5257.843968592203,295.39630066531134,842.5079415773147,330.0095,0.0,9244274.0,13487711.0,11291886.0,11912612.0,23323.242306647742,1.3289166666666663,1999,40.3736611,127.0870417
2667.0092,120.0303,22.967149459543396,190.8365,237.6651,173.7649,6.6293,5745.326790808298,318.37057645325785,933.4248991148734,374.5361,0.0,9306352.0,13622723.0,11378028.0,11989032.0,25215.59321583597,0.5140833333333333,2000,40.3736611,127.0870417
2851.4566,120.4967,22.36785647912015,176.1824,331.1169,180.4986,7.6696,5802.7269648611455,342.7199414811336,940.7210062756913,404.6765,0.0,9370467.0,13761343.0,11455522.0,12057001.0,21441.30526909709,0.8104166666666667,2001,40.3736611,127.0870417
2905.5794,120.4967,22.36785647912015,177.3281,418.5219,172.2932,7.2611,5802.7269648611455,342.7199414811336,940.7210062756913,423.4108,0.0,9435113.0,13901568.0,11523015.0,12115395.0,21815.36766909709,0.8937500000000002,2002,40.3736611,127.0870417
2911.2774,118.1208,21.035154744709804,173.6573,513.1687,174.4791,7.4097,5889.461932901689,342.7199414811336,940.7210062756913,430.0901,0.0,9498234.0,14040306.0,11598071.0,12183636.0,22230.198635403227,1.04325,2003,40.3736611,127.0870417
2906.2923,116.4882,21.885493857992177,176.0653,617.0301,178.1436,7.5869,5924.46953314001,342.7199414811336,940.7210062756913,432.6458,0.0,9556633.0,14172865.0,11684142.0,12264788.0,23014.042374754827,1.5427499999999998,2004,40.3736611,127.0870417
2908.2863,119.3695,13.309456227884658,149.9597,748.3327,183.462,8.0141,5924.46953314001,342.7199414811336,940.7210062756913,444.8734,0.0,9608248.0,14295919.0,11762651.0,12338331.0,23251.11553712472,0.495,2005,40.3736611,127.0870417
2908.2863,119.3695,13.148013896248244,117.0911,778.6522,183.6462,8.2229,5924.46953314001,342.7199414811336,948.7002789036522,454.7494,0.0,9652459.0,14408638.0,11832469.0,12403291.0,23565.28856742104,1.1053333333333333,2006,40.3736611,127.0870417
2908.2863,123.0553,13.148013896248244,140.673,786.1352,154.7422,6.6907,5924.46953314001,342.7199414811336,948.7002789036522,467.9713,0.0,9690536.0,14512753.0,11895221.0,12461285.0,23340.41146742104,1.6520833333333331,2007,40.3736611,127.0870417
2843.4307,123.0553,14.061242310906184,145.6922,828.8074,171.3922,7.731,5924.46953314001,342.7199414811336,948.7002789036522,485.2236,0.0,9724246.0,14610900.0,11953972.0,12515075.0,23790.766095835705,1.416,2008,40.3736611,127.0870417
2836.5014,123.0553,15.621169105922492,158.0834,867.4293,137.3976,8.0517,5924.46953314001,342.7199414811336,963.803280695358,495.2532,0.0,9737390.0,14725631.0,12013177.0,12568332.0,23731.570224422427,0.9209166666666668,2009,40.3736611,127.0870417
2841.4865,123.0553,15.621169105922492,161.7997,872.438,127.5166,7.6666,5924.46953314001,342.7199414811336,963.803280695358,497.8237,0.0,9744048.0,14847551.0,12070099.0,12616337.0,23825.144524422423,0.4232499999999999,2010,40.3736611,127.0870417
2846.4715,130.4236,18.964517940787022,166.0635,895.3892,90.8826,6.9463,5924.46953314001,318.37057645325785,963.803280695358,508.8861,0.0,9751147.0,14971151.0,12125094.0,12658695.0,25866.72900822941,0.496,2011,40.3736611,127.0870417
2806.591,134.1117,21.459359954405357,169.2111,932.7795,90.0397,6.8245,5924.46953314001,318.37057645325785,963.803280695358,506.956,0.0,9758191.0,15095843.0,12184978.0,12702791.0,25690.87925024303,0.1921666666666666,2012,40.3736611,127.0870417
2726.83,134.1526,23.61302739949572,190.3581,974.3393,64.5831,6.7347,5924.46953314001,318.37057645325785,963.803280695358,505.8662,0.0,9765036.0,15220940.0,12251346.0,12750473.0,25770.698917688125,0.6165833333333334,2013,40.3736611,127.0870417
2617.1586,138.3067,23.61302739949572,181.9002,1079.0379,73.9464,6.6075,5924.46953314001,318.37057645325785,1189.8829813154923,504.5409,0.0,9770814.0,15345549.0,12324169.0,12801961.0,28126.383618308253,1.3306666666666669,2014,40.3736611,127.0870417
324.6634,474.4557,11.701574813177094,64.0559,792.2949,0.0781,7.1948,6150.3932,131.56912352369383,356.4910168671663,1086.0055,0.0,24011202.0,10603379.0,17791559.0,18195981.0,459541.3209152041,0.15225,1990,-2.9814344,23.8222636
326.53,474.4557,11.606164948241496,54.2111,823.3239,0.0736,7.1948,6216.8572,142.1952518143377,356.4910168671663,1015.0587,0.0,24757123.0,11157702.0,18397748.0,18797064.0,459473.6866336298,0.26125,1991,-2.9814344,23.8222636
370.6877,474.4557,11.606164948241496,49.6334,856.556,0.0571,7.0236,6267.425,142.1952518143377,363.1460657946652,1042.1462,0.0,25580052.0,11766095.0,18968253.0,19364049.0,459632.5369825572,-0.258,1992,-2.9814344,23.8222636
396.5946,474.4557,11.606164948241496,49.9805,471.7366,0.0432,7.4125,6339.9255,131.56912352369383,356.4910168671663,990.4952,0.0,26427813.0,12405782.0,19591730.0,19989114.0,459283.5275053391,0.1788333333333333,1993,-2.9814344,23.8222636
391.398,474.4557,11.606164948241496,51.0169,497.7059,0.049,7.4125,6353.842,131.56912352369383,356.4910168671663,976.5285,0.0,27228905.0,13044796.0,20555456.0,20956530.0,459322.2650053391,0.2575,1994,-2.9814344,23.8222636
331.2634,475.6998,11.606164948241496,51.008,524.2633,0.043,7.4125,6379.9835,131.56912352369383,356.4910168671663,955.811,0.0,27936571.0,13659173.0,21439088.0,21846703.0,459283.5544053391,0.3434166666666667,1995,-2.9814344,23.8222636
307.1531,481.7365,11.606164948241496,51.3594,552.844,0.0646,7.4125,6406.1808,131.56912352369383,356.4910168671663,938.7473,0.0,28532562.0,14237982.0,21847781.0,22270929.0,446931.6579053392,-0.0608333333333333,1996,-2.9814344,23.8222636
284.3002,479.1588,11.606164948241496,50.6476,580.7359,0.0766,7.4125,6436.8123,131.56912352369383,356.4910168671663,972.0908,0.0,29040816.0,14789330.0,22190172.0,22632027.0,460210.7588053391,0.6413333333333333,1997,-2.9814344,23.8222636
320.0986,479.1588,11.606164948241496,51.3594,95.5966,0.0811,7.4125,6468.0323,131.56912352369383,356.4910168671663,893.76,0.0,29505448.0,15335081.0,22711323.0,23184201.0,463013.3301053392,0.9800833333333332,1998,-2.9814344,23.8222636
308.927,476.9943,11.606164948241496,49.2508,106.6842,0.0783,7.4034,6480.2324,131.56912352369383,356.4910168671663,836.8309,0.0,29990701.0,15907966.0,23354337.0,23872901.0,448394.9862053392,0.4405833333333333,1999,-2.9814344,23.8222636
298.1587,471.1626,11.810495044143734,88.4664,202.1075,0.0406,7.3317,6616.2717,131.56912352369383,356.4910168671663,816.1593,0.0,30542153.0,16534234.0,24034091.0,24582226.0,441918.036935435,0.5525833333333333,2000,-2.9814344,23.8222636
287.7655,467.2098,11.701574813177094,72.5311,281.6058,0.062,7.3317,6641.1559,131.56912352369383,356.4910168671663,794.6987,0.0,31172281.0,17222057.0,24773047.0,25333610.0,428215.411015204,0.4213333333333333,2001,-2.9814344,23.8222636
277.5316,467.2098,11.701574813177094,77.5136,355.6019,0.0598,7.3317,6695.4923,131.56912352369383,356.4910168671663,772.8971,0.0,31867429.0,17968327.0,25544321.0,26117751.0,450631.45281520416,0.8593333333333333,2002,-2.9814344,23.8222636
277.8402,466.6577,11.810495044143734,94.4398,435.9596,0.0587,7.3317,6750.8341,131.56912352369383,356.4910168671663,773.1993,0.0,32619349.0,18770684.0,26310226.0,26895414.0,462821.64443543495,0.9555,2003,-2.9814344,23.8222636
278.1494,466.3303,12.825481013058168,104.9952,524.1484,0.0555,7.3317,6820.6655,131.56912352369383,356.4910168671663,773.3776,0.0,33411557.0,19622660.0,27111713.0,27703894.0,467701.6728214039,0.9304166666666668,2004,-2.9814344,23.8222636
278.4579,466.3303,13.148013896248244,131.4993,635.6777,0.0583,7.3317,6899.1687,131.56912352369383,356.4910168671663,773.6245,0.0,34229993.0,20521483.0,27976983.0,28573264.0,468056.1835542871,1.0560833333333333,2005,-2.9814344,23.8222636
278.7671,466.3303,16.43712896759113,143.483,661.5357,0.1973,7.8749,6986.685,131.56912352369383,356.4910168671663,774.2192,0.0,35072910.0,21470101.0,28890555.0,29491075.0,472119.9793693585,0.74175,2006,-2.9814344,23.8222636
279.0757,465.7783,18.158498094243853,161.4767,667.9317,0.3387,7.8749,7078.5277,131.56912352369383,356.4910168671663,774.5993,0.0,35944533.0,22473029.0,29842791.0,30446631.0,458153.58673848514,0.8219166666666666,2007,-2.9814344,23.8222636
279.3849,465.7783,26.685655060865056,184.1595,685.8083,0.3872,8.9084,7176.7682,0.0229,356.4910168671663,775.6622,0.0,36842282.0,23531326.0,30821476.0,31428249.0,464888.604471928,0.7105833333333335,2008,-2.9814344,23.8222636
279.6941,465.7783,26.685655060865056,186.5562,700.8607,0.3676,10.342,7260.4535,0.0399,356.4910168671663,775.3478,0.0,37763464.0,24645971.0,31828645.0,32441587.0,463590.360171928,0.9031666666666668,2009,-2.9814344,23.8222636
664.5267,465.7783,26.685655060865056,204.5142,687.719,0.3415,11.2864,7355.2049,0.0591,356.4910168671663,775.645,0.0,38705362.0,25817901.0,32885195.0,33506062.0,467531.239171928,1.2978333333333334,2010,-2.9814344,23.8222636
624.5121,465.7783,42.18517083888365,259.499,691.1138,0.3712,11.2709,7457.1058,0.0798,356.4910168671663,776.2033,0.0,39665446.0,27048151.0,34013052.0,34641217.0,701299.4893877063,0.8136666666666668,2011,-2.9814344,23.8222636
567.7635,465.7783,29.393780284051804,222.1153,705.5235,0.0606,12.3477,7559.1917,0.0148,356.4910168671663,833.1386,0.0,40641055.0,28337627.0,35181524.0,35816345.0,695996.9814971513,0.5835,2012,-2.9814344,23.8222636
712.2883,465.2264,66.74425418781446,348.4957,726.0092,0.0543,13.2858,7669.0448,0.0161,356.4910168671663,854.6904,0.0,41629125.0,29686908.0,36408817.0,37051204.0,698825.897571055,0.9950833333333334,2013,-2.9814344,23.8222636
895.7709,465.2264,103.75583484793884,474.6495,796.3775,0.0826,13.3037,7770.8863,0.0266,356.4910168671663,857.1018,0.0,42626472.0,31096388.0,37691853.0,38343735.0,695356.3325517151,0.99075,2014,-2.9814344,23.8222636
926.3422784724488,2394.1906,64.0,782.8402,1077.9941,1160.225,289.138,1358.4568,3381.2981,615.1638505031165,424.713,0.0,779214.0,4361901.0,2535572.0,2609052.0,25901.230828975564,1.8528333333333336,1990,55.670249,10.3333283
926.3422784724488,2394.1906,46.0,819.6682,1152.0893,1208.0316,326.5251,1430.9889,3505.0656,615.1638505031165,422.4075,0.0,779904.0,4375004.0,2542691.0,2615633.0,27037.53992897557,0.6735000000000001,1991,55.670249,10.3333283
